"gene","HR","p","adj_p"
"SLAMF6",1.0002782482669,0.997290912087079,0.999459034359986
"MESP1",1.00030181170821,0.99667280285146,0.999459034359986
"RAB31",1.00161226271801,0.979631881647548,0.999459034359986
"CD52",1.00057663430572,0.993298773057223,0.999459034359986
"SFN",0.999115542759636,0.990632482569494,0.999459034359986
"DPM3",1.00156686390414,0.983937616851001,0.999459034359986
"LDLRAD3",1.00176155029338,0.982813136265696,0.999459034359986
"RGS7BP",1.00012416293428,0.999459034359986,0.999459034359986
"DTHD1",1.00575596088195,0.98428529296886,0.999459034359986
"MT1F",1.00090478416012,0.988127586674764,0.999459034359986
"PSMB10",1.00038684547612,0.996725530993385,0.999459034359986
"DOK6",0.99954767236247,0.99848670797078,0.999459034359986
"IGLV3-9",0.999459964252585,0.988291884455414,0.999459034359986
"TRBV19",1.00288847704384,0.977340189927873,0.999459034359986
"IGHA1",0.999624965402747,0.989431740541608,0.999459034359986
"IGHV5-51",0.999923708681604,0.998025612591521,0.999459034359986
"LMCD1-AS1",1.01114101811676,0.979388242600356,0.999459034359986
"HLA-DPA1",0.999640580502262,0.994899559795834,0.999459034359986
"TRBV29-1",1.00063702370918,0.994381780212356,0.999459034359986
"IGKV1-6",0.999488728490363,0.988301900812019,0.999459034359986
"IGHV3-19",1.00051134834654,0.993275317492292,0.999459034359986
"IGHV4-55",1.00060393983786,0.988300408637955,0.999459034359986
"H4C5",1.00064980642799,0.991656354606715,0.999459034359986
"AL158064.1",1.00255246003939,0.992754486048361,0.999459034359986
