"logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
-2.92528151640472,2.27944773772908,-8.65000058109925,5.36677651603769e-11,1.14370674318951e-08,14.9902190779529,"ENSG00000211751.9"
1.98961576072931,3.82408074331015,8.65387799889547,5.30028231398662e-11,1.14194873679145e-08,14.9660820785949,"ENSG00000164294.14"
2.32298253685624,2.54353928484909,8.62763205157773,5.76717481011551e-11,1.20288541837367e-08,14.9177708630144,"ENSG00000225614.4"
2.10290386549387,5.58649797276798,8.63421903044721,5.64622855517582e-11,1.19032211884707e-08,14.849235683058,"ENSG00000168461.13"
1.53409513135599,4.72490267653555,8.61834569326371,5.9421461457309e-11,1.22633386666526e-08,14.8150507554067,"ENSG00000183853.18"
-4.39208643104226,-2.04824708184639,-8.65390164519937,5.29987936555296e-11,1.14194873679145e-08,14.8118862313291,"ENSG00000189013.14"
-2.84909953218926,0.100458076447255,-8.60627238486316,6.17767498906382e-11,1.24865459624315e-08,14.7993827842024,"ENSG00000122223.13"
-4.72063572416729,-0.907337879938632,-8.60927353855001,6.11826108170772e-11,1.24865459624315e-08,14.7361298531381,"ENSG00000229754.1"
2.48095413939158,4.76993483392583,8.57267370820352,6.88399503043071e-11,1.37722047516964e-08,14.6786246030782,"ENSG00000087116.16"
1.87500029786615,4.99459928245035,8.54053870426403,7.63583452345983e-11,1.51220375421165e-08,14.5612698562266,"ENSG00000136859.10"
2.92601039462171,0.970636356694066,8.50576914951583,8.5431139805685e-11,1.67496292703026e-08,14.5248963318087,"ENSG00000122691.13"
2.80717276578873,3.06359446285643,8.47348538447736,9.48285244891665e-11,1.84080005062832e-08,14.422614033913,"ENSG00000104415.14"
4.0161503311411,0.547823574015291,8.43061221655925,1.08943310353994e-10,2.09406131647099e-08,14.2777138814273,"ENSG00000101230.6"
3.62654539192915,1.51335198023529,8.42147332804524,1.12216469649382e-10,2.11549625379403e-08,14.2697984997062,"ENSG00000101115.13"
2.60972228490981,7.12952040779374,8.42560963768227,1.1072289483685e-10,2.10760492832164e-08,14.1831339876137,"ENSG00000106624.11"
2.64565673454441,1.72123901890975,8.38213137481791,1.27480203529584e-10,2.35790270792549e-08,14.1476297880854,"ENSG00000149256.16"
-2.29629036000231,5.47838854099575,-8.4007961726201,1.19993481737165e-10,2.24056400279892e-08,14.1107853544358,"ENSG00000204257.15"
2.62728806056972,2.66630311130457,8.33882168301358,1.46721396720915e-10,2.66353676306505e-08,14.002848272396,"ENSG00000176971.4"
2.45751737853852,3.15846969517127,8.32695364282226,1.52488572381729e-10,2.74283573405153e-08,13.9523130995713,"ENSG00000165617.15"
4.62436452336908,-1.36483182788689,8.33886628382809,1.46700143879461e-10,2.66353676306505e-08,13.9011298678517,"ENSG00000123572.17"
2.70625970089863,-1.28684098683095,8.31623469531628,1.57893849817661e-10,2.81424256320461e-08,13.8394663959917,"ENSG00000132321.17"
1.25489320895158,2.96671938883327,8.27708519876485,1.79332895506634e-10,3.13928638330631e-08,13.7948193191215,"ENSG00000079150.18"
3.86894857358696,-1.05916627593018,8.29032596129206,1.71771590394067e-10,3.03401243357305e-08,13.7700488188,"ENSG00000259807.2"
2.28877039100489,1.66945391541053,8.25375958239373,1.93480084139676e-10,3.35696507048008e-08,13.742142947242,"ENSG00000219438.9"
-2.52999490068735,2.00898159824947,-8.22508779455266,2.12423377925987e-10,3.65330942773412e-08,13.650959622308,"ENSG00000153283.13"
-2.40464045170822,0.406653267834962,-8.21166057527894,2.21927758044358e-10,3.75096174501524e-08,13.5880787796423,"ENSG00000160185.15"
-3.10781997092595,-0.382992645593927,-8.22076202557133,2.15439634253577e-10,3.67296475580489e-08,13.5840022543514,"ENSG00000117560.8"
2.31793860930776,5.95430804921948,8.20301003163589,2.28277163438171e-10,3.82530091142631e-08,13.461493039104,"ENSG00000113657.13"
3.73397897950329,-0.626734471975582,8.14152948877325,2.790104900703e-10,4.55856639026525e-08,13.331446066738,"ENSG00000176887.7"
4.55245436574459,0.424512775769767,8.11927917532055,3.0005588808217e-10,4.82204568995001e-08,13.2995429625525,"ENSG00000198542.14"
1.98489221424171,5.10591732010999,8.14530387734441,2.75591143911992e-10,4.54053778784748e-08,13.2871043719938,"ENSG00000169439.12"
3.14331271843223,7.04399268954326,8.1457108441363,2.75224993028332e-10,4.54053778784748e-08,13.2844057909572,"ENSG00000182492.16"
